FIPS Code,County Name,State Name,median_age,sex_ratio
36067,Onondaga County,New York,39.5,94.3
36069,Ontario County,New York,43.9,97.1
36071,Orange County,New York,36.9,99.6
36073,Orleans County,New York,43.6,102.6
36075,Oswego County,New York,40.6,100.9
36077,Otsego County,New York,40.4,94.6
36079,Putnam County,New York,44.2,102.1
36081,Queens County,New York,40.4,95.5
36083,Rensselaer County,New York,40.2,99.3
36085,Richmond County,New York,40.4,95.9
36087,Rockland County,New York,35.1,97.8
36089,St. Lawrence County,New York,39.0,104.1
36091,Saratoga County,New York,43.4,98.5
36093,Schenectady County,New York,39.6,96.5
36095,Schoharie County,New York,45.7,100.9
36097,Schuyler County,New York,47.4,100.8
36099,Seneca County,New York,42.8,107.1
36101,Steuben County,New York,43.1,100.4
36103,Suffolk County,New York,41.7,98.4
36105,Sullivan County,New York,41.7,107.4
36107,Tioga County,New York,44.8,100.4
36109,Tompkins County,New York,32.8,96.1
36111,Ulster County,New York,44.2,99.3
36113,Warren County,New York,46.8,98.7
36115,Washington County,New York,45.0,105.7
36117,Wayne County,New York,43.6,100.2
36119,Westchester County,New York,41.5,95.1
36121,Wyoming County,New York,43.1,115.5
36123,Yates County,New York,41.6,96.3
37001,Alamance County,North Carolina,38.7,92.0
37003,Alexander County,North Carolina,43.8,106.0
37005,Alleghany County,North Carolina,51.4,97.6
37007,Anson County,North Carolina,42.4,100.0
37009,Ashe County,North Carolina,49.8,97.3
37011,Avery County,North Carolina,46.5,120.2
37013,Beaufort County,North Carolina,47.1,90.6
37015,Bertie County,North Carolina,45.9,107.3
37017,Bladen County,North Carolina,44.8,93.4
37019,Brunswick County,North Carolina,56.1,92.8
37021,Buncombe County,North Carolina,42.4,93.5
37023,Burke County,North Carolina,44.9,100.0
37025,Cabarrus County,North Carolina,37.7,96.3
37027,Caldwell County,North Carolina,45.5,99.4
37029,Camden County,North Carolina,40.9,97.6
37031,Carteret County,North Carolina,50.1,95.8
37033,Caswell County,North Carolina,46.2,108.3
37035,Catawba County,North Carolina,41.8,96.7
37037,Chatham County,North Carolina,47.6,93.8
37039,Cherokee County,North Carolina,53.3,97.3
37041,Chowan County,North Carolina,47.9,96.2
37043,Clay County,North Carolina,54.5,94.6
37045,Cleveland County,North Carolina,41.2,93.1
37047,Columbus County,North Carolina,42.4,97.3
37049,Craven County,North Carolina,39.2,99.3
37051,Cumberland County,North Carolina,31.8,98.6
37053,Currituck County,North Carolina,41.7,101.5
37055,Dare County,North Carolina,48.5,96.6
37057,Davidson County,North Carolina,42.3,96.7
37059,Davie County,North Carolina,45.0,96.5
37061,Duplin County,North Carolina,40.7,97.3
37063,Durham County,North Carolina,35.8,92.3
37065,Edgecombe County,North Carolina,41.7,88.5
37067,Forsyth County,North Carolina,38.3,90.7
37069,Franklin County,North Carolina,40.9,99.0
37071,Gaston County,North Carolina,39.5,94.0
37073,Gates County,North Carolina,47.7,91.2
37075,Graham County,North Carolina,45.5,100.8
37077,Granville County,North Carolina,42.5,105.7
37079,Greene County,North Carolina,39.6,135.2
37081,Guilford County,North Carolina,37.4,90.4
37083,Halifax County,North Carolina,43.8,94.6
37085,Harnett County,North Carolina,35.4,98.4
37087,Haywood County,North Carolina,47.8,95.3
37089,Henderson County,North Carolina,47.2,93.7
37091,Hertford County,North Carolina,42.3,96.2
37093,Hoke County,North Carolina,33.7,97.4
37095,Hyde County,North Carolina,48.5,120.0
37097,Iredell County,North Carolina,40.9,98.2
37099,Jackson County,North Carolina,38.9,97.3
37101,Johnston County,North Carolina,38.3,97.4
37103,Jones County,North Carolina,48.1,98.0
37105,Lee County,North Carolina,39.9,97.1
37107,Lenoir County,North Carolina,42.2,91.3
37109,Lincoln County,North Carolina,44.3,98.9
37111,McDowell County,North Carolina,44.3,100.9
37113,Macon County,North Carolina,50.1,96.8
37115,Madison County,North Carolina,44.5,98.7
37117,Martin County,North Carolina,46.7,86.1
37119,Mecklenburg County,North Carolina,35.4,93.5
37121,Mitchell County,North Carolina,48.0,97.1
37123,Montgomery County,North Carolina,43.6,96.6
37125,Moore County,North Carolina,42.8,95.7
37127,Nash County,North Carolina,41.6,93.1
37129,New Hanover County,North Carolina,40.1,91.3
37131,Northampton County,North Carolina,51.6,94.0
37133,Onslow County,North Carolina,27.1,126.1
37135,Orange County,North Carolina,36.2,91.7
37137,Pamlico County,North Carolina,54.1,106.5
37139,Pasquotank County,North Carolina,39.0,96.5
37141,Pender County,North Carolina,41.8,102.5
37143,Perquimans County,North Carolina,50.5,93.4
37145,Person County,North Carolina,43.9,93.1
37147,Pitt County,North Carolina,33.6,88.7
37149,Polk County,North Carolina,54.4,90.7
37151,Randolph County,North Carolina,41.4,99.0
37153,Richmond County,North Carolina,40.3,94.3
37155,Robeson County,North Carolina,36.5,93.2
37157,Rockingham County,North Carolina,44.7,95.7
37159,Rowan County,North Carolina,40.5,98.6
37161,Rutherford County,North Carolina,45.3,94.7
37163,Sampson County,North Carolina,39.7,99.7
37165,Scotland County,North Carolina,38.3,106.5
37167,Stanly County,North Carolina,40.6,100.5
37169,Stokes County,North Carolina,47.6,96.5
37171,Surry County,North Carolina,43.7,95.1
37173,Swain County,North Carolina,42.6,93.4
37175,Transylvania County,North Carolina,51.9,93.9
37177,Tyrrell County,North Carolina,46.0,108.8
37179,Union County,North Carolina,39.1,98.7
37181,Vance County,North Carolina,39.9,87.2
37183,Wake County,North Carolina,37.2,96.0
37185,Warren County,North Carolina,48.6,97.1
37187,Washington County,North Carolina,49.3,100.3
37189,Watauga County,North Carolina,32.2,99.5
37191,Wayne County,North Carolina,37.4,98.8
37193,Wilkes County,North Carolina,45.3,98.7
37195,Wilson County,North Carolina,40.7,91.3
37197,Yadkin County,North Carolina,44.3,99.9
37199,Yancey County,North Carolina,47.9,97.9
38001,Adams County,North Dakota,50.0,108.9
38003,Barnes County,North Dakota,42.9,101.9
38005,Benson County,North Dakota,32.4,106.4
38007,Billings County,North Dakota,44.7,116.9
38009,Bottineau County,North Dakota,43.8,107.7
38011,Bowman County,North Dakota,42.7,103.0
38013,Burke County,North Dakota,41.1,112.9
38015,Burleigh County,North Dakota,38.0,100.5
38017,Cass County,North Dakota,32.9,102.7
38019,Cavalier County,North Dakota,47.1,109.0
38021,Dickey County,North Dakota,38.6,103.9
38023,Divide County,North Dakota,47.3,106.9
38025,Dunn County,North Dakota,40.8,121.0
38027,Eddy County,North Dakota,48.7,108.7
38029,Emmons County,North Dakota,51.5,100.2
38031,Foster County,North Dakota,43.3,104.7
38033,Golden Valley County,North Dakota,45.7,100.6
38035,Grand Forks County,North Dakota,30.6,106.1
38037,Grant County,North Dakota,48.8,98.1
38039,Griggs County,North Dakota,50.6,105.1
38041,Hettinger County,North Dakota,42.6,94.7
38043,Kidder County,North Dakota,47.8,130.3
38045,LaMoure County,North Dakota,46.7,106.9
38047,Logan County,North Dakota,49.9,106.7
38049,McHenry County,North Dakota,43.4,107.2
38051,McIntosh County,North Dakota,53.8,100.3
38053,McKenzie County,North Dakota,31.2,116.7
38055,McLean County,North Dakota,47.4,106.7
38057,Mercer County,North Dakota,42.8,103.0
38059,Morton County,North Dakota,37.7,101.3
38061,Mountrail County,North Dakota,35.1,108.5
38063,Nelson County,North Dakota,50.4,100.2
38065,Oliver County,North Dakota,46.1,118.9
38067,Pembina County,North Dakota,45.5,117.0
38069,Pierce County,North Dakota,44.3,98.4
38071,Ramsey County,North Dakota,40.2,100.1
38073,Ransom County,North Dakota,41.1,108.3
38075,Renville County,North Dakota,42.5,104.2
38077,Richland County,North Dakota,38.0,104.7
38079,Rolette County,North Dakota,32.1,98.1
38081,Sargent County,North Dakota,44.1,120.5
38083,Sheridan County,North Dakota,50.8,96.6
38085,Sioux County,North Dakota,28.7,99.7
38087,Slope County,North Dakota,54.2,119.0
38089,Stark County,North Dakota,34.5,110.5
38091,Steele County,North Dakota,46.4,105.6
38093,Stutsman County,North Dakota,40.6,104.6
38095,Towner County,North Dakota,50.3,102.8
38097,Traill County,North Dakota,40.7,106.9
38099,Walsh County,North Dakota,43.8,102.5
38101,Ward County,North Dakota,33.3,109.0
38103,Wells County,North Dakota,47.9,94.3
38105,Williams County,North Dakota,32.3,113.0
39001,Adams County,Ohio,42.3,98.8
39003,Allen County,Ohio,39.7,99.9
39005,Ashland County,Ohio,41.4,99.3
39007,Ashtabula County,Ohio,42.7,104.8
39009,Athens County,Ohio,32.8,100.0
39011,Auglaize County,Ohio,40.6,100.1
39013,Belmont County,Ohio,44.1,107.5
39015,Brown County,Ohio,42.1,99.8
39017,Butler County,Ohio,37.1,97.5
39019,Carroll County,Ohio,45.5,103.6
39021,Champaign County,Ohio,41.6,99.2
39023,Clark County,Ohio,41.2,96.4
39025,Clermont County,Ohio,40.8,98.4
39027,Clinton County,Ohio,41.0,98.4
39029,Columbiana County,Ohio,44.7,102.7
39031,Coshocton County,Ohio,41.0,98.7
39033,Crawford County,Ohio,43.3,97.2
39035,Cuyahoga County,Ohio,40.5,92.2
39037,Darke County,Ohio,42.0,100.0
39039,Defiance County,Ohio,40.8,100.9
39041,Delaware County,Ohio,39.9,100.2
39043,Erie County,Ohio,45.2,96.2
39045,Fairfield County,Ohio,39.5,99.9
39047,Fayette County,Ohio,40.8,97.7
39049,Franklin County,Ohio,34.7,96.5
39051,Fulton County,Ohio,41.6,100.2
39053,Gallia County,Ohio,41.3,97.3
39055,Geauga County,Ohio,45.0,100.1
39057,Greene County,Ohio,38.7,98.6
39059,Guernsey County,Ohio,42.7,99.6
39061,Hamilton County,Ohio,36.9,94.4
39063,Hancock County,Ohio,39.6,98.1
39065,Hardin County,Ohio,35.3,98.2
39067,Harrison County,Ohio,46.1,97.8
39069,Henry County,Ohio,41.7,100.1
39071,Highland County,Ohio,40.8,96.7
39073,Hocking County,Ohio,42.6,100.8
39075,Holmes County,Ohio,32.5,101.9
39077,Huron County,Ohio,40.4,98.7
39079,Jackson County,Ohio,40.2,97.3
39081,Jefferson County,Ohio,44.2,96.3
39083,Knox County,Ohio,39.4,97.3
39085,Lake County,Ohio,44.0,96.8
39087,Lawrence County,Ohio,41.9,96.1
39089,Licking County,Ohio,40.2,97.9
39091,Logan County,Ohio,42.1,101.2
39093,Lorain County,Ohio,42.1,98.2
39095,Lucas County,Ohio,38.3,94.5
39097,Madison County,Ohio,41.5,122.1
39099,Mahoning County,Ohio,43.4,96.3
39101,Marion County,Ohio,40.5,116.2
39103,Medina County,Ohio,43.1,98.9
39105,Meigs County,Ohio,43.8,99.7
39107,Mercer County,Ohio,39.1,102.7
39109,Miami County,Ohio,41.1,99.0
39111,Monroe County,Ohio,46.0,104.9
39113,Montgomery County,Ohio,38.8,93.9
39115,Morgan County,Ohio,44.4,100.9
39117,Morrow County,Ohio,43.3,102.1
39119,Muskingum County,Ohio,40.5,95.0
39121,Noble County,Ohio,51.3,155.0
39123,Ottawa County,Ohio,50.3,100.3
39125,Paulding County,Ohio,41.7,101.0
39127,Perry County,Ohio,41.1,100.5
39129,Pickaway County,Ohio,39.5,110.6
39131,Pike County,Ohio,41.1,99.5
39133,Portage County,Ohio,39.3,97.3
39135,Preble County,Ohio,43.2,99.2
39137,Putnam County,Ohio,40.0,101.3
39139,Richland County,Ohio,40.9,104.7
39141,Ross County,Ohio,41.0,108.9
39143,Sandusky County,Ohio,42.5,99.1
39145,Scioto County,Ohio,40.6,98.2
39147,Seneca County,Ohio,40.5,101.7
39149,Shelby County,Ohio,40.1,102.5
39151,Stark County,Ohio,41.9,95.8
39153,Summit County,Ohio,41.2,95.0
39155,Trumbull County,Ohio,43.8,96.4
39157,Tuscarawas County,Ohio,41.2,100.7
39159,Union County,Ohio,38.1,93.7
39161,Van Wert County,Ohio,41.4,99.3
39163,Vinton County,Ohio,43.5,100.9
39165,Warren County,Ohio,39.8,102.6
39167,Washington County,Ohio,44.1,99.7
39169,Wayne County,Ohio,38.9,99.4
39171,Williams County,Ohio,41.8,99.5
39173,Wood County,Ohio,35.7,98.2
39175,Wyandot County,Ohio,41.6,97.4
40001,Adair County,Oklahoma,38.1,100.4
40003,Alfalfa County,Oklahoma,44.4,171.6
40005,Atoka County,Oklahoma,40.2,123.9
40007,Beaver County,Oklahoma,41.1,98.3
40009,Beckham County,Oklahoma,37.1,129.2
40011,Blaine County,Oklahoma,41.6,111.2
40013,Bryan County,Oklahoma,36.8,95.8
40015,Caddo County,Oklahoma,37.8,129.6
40017,Canadian County,Oklahoma,36.1,98.7
40019,Carter County,Oklahoma,38.3,95.1
40021,Cherokee County,Oklahoma,37.3,95.7
40023,Choctaw County,Oklahoma,42.1,93.3
40025,Cimarron County,Oklahoma,38.3,101.5
40027,Cleveland County,Oklahoma,35.1,99.7
40029,Coal County,Oklahoma,40.3,103.2
40031,Comanche County,Oklahoma,33.7,107.1
40033,Cotton County,Oklahoma,43.2,92.8
40035,Craig County,Oklahoma,40.8,106.2
40037,Creek County,Oklahoma,40.6,98.6
40039,Custer County,Oklahoma,32.8,97.3
40041,Delaware County,Oklahoma,47.0,98.1
40043,Dewey County,Oklahoma,38.0,98.6
40045,Ellis County,Oklahoma,43.4,95.9
40047,Garfield County,Oklahoma,35.7,100.7
40049,Garvin County,Oklahoma,38.8,98.7
40051,Grady County,Oklahoma,39.9,100.8
40053,Grant County,Oklahoma,42.9,101.9
40055,Greer County,Oklahoma,40.6,131.5
40057,Harmon County,Oklahoma,40.3,101.8
40059,Harper County,Oklahoma,41.3,98.0
40061,Haskell County,Oklahoma,41.4,98.6
40063,Hughes County,Oklahoma,39.2,123.8
40065,Jackson County,Oklahoma,35.0,101.7
40067,Jefferson County,Oklahoma,41.2,97.2
40069,Johnston County,Oklahoma,39.5,102.2
40071,Kay County,Oklahoma,38.3,100.0
40073,Kingfisher County,Oklahoma,38.5,99.3
40075,Kiowa County,Oklahoma,42.0,92.2
40077,Latimer County,Oklahoma,41.5,102.8
40079,Le Flore County,Oklahoma,38.8,101.8
40081,Lincoln County,Oklahoma,41.3,100.5
40083,Logan County,Oklahoma,40.2,99.9
40085,Love County,Oklahoma,38.6,100.9
40087,McClain County,Oklahoma,38.9,99.8
40089,McCurtain County,Oklahoma,37.9,97.5
40091,McIntosh County,Oklahoma,47.3,97.2
40093,Major County,Oklahoma,42.0,100.0
40095,Marshall County,Oklahoma,42.0,103.8
40097,Mayes County,Oklahoma,40.5,100.6
40099,Murray County,Oklahoma,41.5,104.4
40101,Muskogee County,Oklahoma,38.2,96.5
40103,Noble County,Oklahoma,41.7,98.3
40105,Nowata County,Oklahoma,41.6,97.2
40107,Okfuskee County,Oklahoma,40.3,118.9
40109,Oklahoma County,Oklahoma,35.1,96.6
40111,Okmulgee County,Oklahoma,39.4,98.8
40113,Osage County,Oklahoma,43.3,101.9
40115,Ottawa County,Oklahoma,37.3,97.1
40117,Pawnee County,Oklahoma,41.7,101.1
40119,Payne County,Oklahoma,27.7,104.7
40121,Pittsburg County,Oklahoma,40.3,103.6
40123,Pontotoc County,Oklahoma,37.5,95.8
40125,Pottawatomie County,Oklahoma,38.0,92.5
40127,Pushmataha County,Oklahoma,43.8,95.9
40129,Roger Mills County,Oklahoma,42.0,101.1
40131,Rogers County,Oklahoma,39.3,100.4
40133,Seminole County,Oklahoma,39.2,97.0
40135,Sequoyah County,Oklahoma,40.6,98.3
40137,Stephens County,Oklahoma,40.9,95.8
40139,Texas County,Oklahoma,33.4,110.1
40141,Tillman County,Oklahoma,39.6,96.0
40143,Tulsa County,Oklahoma,36.0,96.4
40145,Wagoner County,Oklahoma,38.8,99.4
40147,Washington County,Oklahoma,39.4,97.2
40149,Washita County,Oklahoma,40.7,99.9
40151,Woods County,Oklahoma,33.9,113.7
40153,Woodward County,Oklahoma,36.5,108.0
41001,Baker County,Oregon,47.6,110.0
41003,Benton County,Oregon,33.8,100.8
41005,Clackamas County,Oregon,42.1,98.5
41007,Clatsop County,Oregon,45.2,99.8
41009,Columbia County,Oregon,43.2,103.2
41011,Coos County,Oregon,48.6,97.8
41013,Crook County,Oregon,47.7,98.7
41015,Curry County,Oregon,57.2,95.7
41017,Deschutes County,Oregon,42.6,99.2
41019,Douglas County,Oregon,46.6,99.1
41021,Gilliam County,Oregon,50.3,114.8
41023,Grant County,Oregon,50.8,103.1
41025,Harney County,Oregon,45.8,102.6
41027,Hood River County,Oregon,40.2,99.7
41029,Jackson County,Oregon,42.7,96.4
41031,Jefferson County,Oregon,41.3,103.3
41033,Josephine County,Oregon,47.5,94.8
41035,Klamath County,Oregon,41.3,101.3
41037,Lake County,Oregon,45.9,117.2
41039,Lane County,Oregon,40.2,97.7
41041,Lincoln County,Oregon,52.5,93.1
41043,Linn County,Oregon,40.2,99.8
41045,Malheur County,Oregon,36.2,121.4
41047,Marion County,Oregon,37.2,100.5
41049,Morrow County,Oregon,36.2,104.2
41051,Multnomah County,Oregon,38.5,99.2
41053,Polk County,Oregon,37.6,96.9
41055,Sherman County,Oregon,45.8,101.1
41057,Tillamook County,Oregon,48.9,102.3
41059,Umatilla County,Oregon,36.7,110.1
41061,Union County,Oregon,40.1,97.9
41063,Wallowa County,Oregon,50.2,96.3
41065,Wasco County,Oregon,40.5,103.1
41067,Washington County,Oregon,37.8,99.7
41069,Wheeler County,Oregon,57.3,90.2
41071,Yamhill County,Oregon,39.5,102.4
42001,Adams County,Pennsylvania,43.8,98.8
42003,Allegheny County,Pennsylvania,40.6,95.1
42005,Armstrong County,Pennsylvania,47.2,100.7
42007,Beaver County,Pennsylvania,44.7,96.5
42009,Bedford County,Pennsylvania,47.5,99.4
42011,Berks County,Pennsylvania,39.9,98.4
42013,Blair County,Pennsylvania,42.9,97.6
42015,Bradford County,Pennsylvania,43.7,99.8
42017,Bucks County,Pennsylvania,44.1,97.8
42019,Butler County,Pennsylvania,43.3,99.5
42021,Cambria County,Pennsylvania,45.7,99.2
42023,Cameron County,Pennsylvania,52.5,97.8
42025,Carbon County,Pennsylvania,46.3,100.7
42027,Centre County,Pennsylvania,33.8,111.2
42029,Chester County,Pennsylvania,40.7,98.4
42031,Clarion County,Pennsylvania,41.6,97.7
42033,Clearfield County,Pennsylvania,45.6,110.6
42035,Clinton County,Pennsylvania,39.8,100.5
42037,Columbia County,Pennsylvania,41.4,93.7
42039,Crawford County,Pennsylvania,43.9,96.8
42041,Cumberland County,Pennsylvania,40.3,99.3
42043,Dauphin County,Pennsylvania,39.4,95.5
42045,Delaware County,Pennsylvania,39.0,93.9
42047,Elk County,Pennsylvania,48.5,103.8
42049,Erie County,Pennsylvania,40.1,98.7
42051,Fayette County,Pennsylvania,45.4,100.3
42053,Forest County,Pennsylvania,48.6,244.4
42055,Franklin County,Pennsylvania,42.2,98.0
42057,Fulton County,Pennsylvania,45.9,105.6
42059,Greene County,Pennsylvania,43.0,110.0
42061,Huntingdon County,Pennsylvania,43.5,113.9
42063,Indiana County,Pennsylvania,39.5,99.3
42065,Jefferson County,Pennsylvania,43.7,100.2
42067,Juniata County,Pennsylvania,43.1,100.6
42069,Lackawanna County,Pennsylvania,41.9,96.5
42071,Lancaster County,Pennsylvania,39.1,96.8
42073,Lawrence County,Pennsylvania,44.9,94.9
42075,Lebanon County,Pennsylvania,41.3,97.5
42077,Lehigh County,Pennsylvania,39.3,97.0
42079,Luzerne County,Pennsylvania,42.1,99.2
42081,Lycoming County,Pennsylvania,41.3,97.0
42083,McKean County,Pennsylvania,43.8,107.0
42085,Mercer County,Pennsylvania,45.2,98.3
42087,Mifflin County,Pennsylvania,43.1,96.4
42089,Monroe County,Pennsylvania,43.9,100.2
42091,Montgomery County,Pennsylvania,41.1,96.0
42093,Montour County,Pennsylvania,43.0,96.1
42095,Northampton County,Pennsylvania,42.0,98.0
42097,Northumberland County,Pennsylvania,44.4,103.6
42099,Perry County,Pennsylvania,43.8,102.3
42101,Philadelphia County,Pennsylvania,35.1,90.0
42103,Pike County,Pennsylvania,49.4,103.8
42105,Potter County,Pennsylvania,48.2,100.2
42107,Schuylkill County,Pennsylvania,43.9,106.8
42109,Snyder County,Pennsylvania,40.5,100.4
42111,Somerset County,Pennsylvania,47.0,110.1
42113,Sullivan County,Pennsylvania,56.1,109.1
42115,Susquehanna County,Pennsylvania,48.6,102.1
42117,Tioga County,Pennsylvania,45.0,100.9
42119,Union County,Pennsylvania,40.5,116.7
42121,Venango County,Pennsylvania,47.6,99.2
42123,Warren County,Pennsylvania,47.4,101.4
42125,Washington County,Pennsylvania,44.2,97.8
42127,Wayne County,Pennsylvania,48.9,114.8
42129,Westmoreland County,Pennsylvania,47.1,97.6
42131,Wyoming County,Pennsylvania,45.2,101.5
42133,York County,Pennsylvania,40.9,98.8
44001,Bristol County,Rhode Island,44.1,94.0
44003,Kent County,Rhode Island,43.6,95.6
44005,Newport County,Rhode Island,46.4,97.6
44007,Providence County,Rhode Island,37.9,96.6
44009,Washington County,Rhode Island,45.3,95.3
45001,Abbeville County,South Carolina,44.3,97.4
45003,Aiken County,South Carolina,41.6,93.9
45005,Allendale County,South Carolina,42.5,115.5
45007,Anderson County,South Carolina,40.5,93.7
45009,Bamberg County,South Carolina,41.7,89.6
45011,Barnwell County,South Carolina,40.7,93.8
45013,Beaufort County,South Carolina,47.2,98.3
45015,Berkeley County,South Carolina,36.7,99.3
45017,Calhoun County,South Carolina,47.4,96.0
45019,Charleston County,South Carolina,39.0,94.1
45021,Cherokee County,South Carolina,40.3,96.2
45023,Chester County,South Carolina,42.2,94.0
45025,Chesterfield County,South Carolina,42.4,95.8
45027,Clarendon County,South Carolina,45.9,97.4
45029,Colleton County,South Carolina,42.2,91.0
45031,Darlington County,South Carolina,41.5,90.7
45033,Dillon County,South Carolina,37.5,89.8
45035,Dorchester County,South Carolina,37.9,95.7
45037,Edgefield County,South Carolina,42.0,114.9
45039,Fairfield County,South Carolina,46.7,95.1
45041,Florence County,South Carolina,39.2,88.9
45043,Georgetown County,South Carolina,51.6,92.1
45045,Greenville County,South Carolina,38.5,94.9
45047,Greenwood County,South Carolina,39.6,87.6
45049,Hampton County,South Carolina,40.9,112.7
45051,Horry County,South Carolina,48.2,94.0
45053,Jasper County,South Carolina,44.3,100.3
45055,Kershaw County,South Carolina,40.3,96.5
45057,Lancaster County,South Carolina,42.2,95.4
45059,Laurens County,South Carolina,40.9,95.0
45061,Lee County,South Carolina,41.8,104.0
45063,Lexington County,South Carolina,39.7,95.4
45065,McCormick County,South Carolina,58.7,113.1
45067,Marion County,South Carolina,43.0,86.9
45069,Marlboro County,South Carolina,41.2,111.2
45071,Newberry County,South Carolina,42.0,95.3
45073,Oconee County,South Carolina,46.7,96.7
45075,Orangeburg County,South Carolina,40.8,88.5
45077,Pickens County,South Carolina,36.2,100.3
45079,Richland County,South Carolina,34.2,92.5
45081,Saluda County,South Carolina,43.0,102.1
45083,Spartanburg County,South Carolina,37.9,95.4
45085,Sumter County,South Carolina,37.3,93.6
45087,Union County,South Carolina,44.3,89.3
45089,Williamsburg County,South Carolina,44.0,94.7
45091,York County,South Carolina,39.4,94.6
46003,Aurora County,South Dakota,42.4,108.7
46005,Beadle County,South Dakota,36.9,98.3
46007,Bennett County,South Dakota,28.8,89.6
46009,Bon Homme County,South Dakota,41.8,151.0
46011,Brookings County,South Dakota,28.0,104.4
46013,Brown County,South Dakota,37.8,96.8
46015,Brule County,South Dakota,41.4,109.9
46017,Buffalo County,South Dakota,26.2,120.5
46019,Butte County,South Dakota,39.3,99.8
46021,Campbell County,South Dakota,52.4,106.0
46023,Charles Mix County,South Dakota,36.1,102.0
46025,Clark County,South Dakota,40.6,104.0
46027,Clay County,South Dakota,24.5,98.1
46029,Codington County,South Dakota,39.9,103.1
46031,Corson County,South Dakota,29.9,97.5
46033,Custer County,South Dakota,57.2,97.9
46035,Davison County,South Dakota,39.8,96.3
46037,Day County,South Dakota,47.1,101.3
46039,Deuel County,South Dakota,42.0,105.4
46041,Dewey County,South Dakota,27.6,99.2
46043,Douglas County,South Dakota,41.9,98.9
46045,Edmunds County,South Dakota,43.6,106.2
46047,Fall River County,South Dakota,54.5,97.6
46049,Faulk County,South Dakota,43.2,97.7
46051,Grant County,South Dakota,43.7,111.6
46053,Gregory County,South Dakota,45.7,104.7
46055,Haakon County,South Dakota,47.1,91.5
46057,Hamlin County,South Dakota,32.5,105.9
46059,Hand County,South Dakota,43.8,105.2
46061,Hanson County,South Dakota,37.9,104.1
46063,Harding County,South Dakota,48.9,122.9
46065,Hughes County,South Dakota,39.3,99.8
46067,Hutchinson County,South Dakota,41.6,97.7
46069,Hyde County,South Dakota,50.9,100.2
46071,Jackson County,South Dakota,33.2,88.3
46073,Jerauld County,South Dakota,46.5,94.6
46075,Jones County,South Dakota,33.6,73.4
46077,Kingsbury County,South Dakota,41.9,105.3
46079,Lake County,South Dakota,43.7,110.7
46081,Lawrence County,South Dakota,43.8,98.9
46083,Lincoln County,South Dakota,35.8,98.7
46085,Lyman County,South Dakota,36.0,109.4
46087,McCook County,South Dakota,39.9,105.2
46089,McPherson County,South Dakota,48.8,97.9
46091,Marshall County,South Dakota,42.8,109.2
46093,Meade County,South Dakota,37.0,109.7
46095,Mellette County,South Dakota,31.0,91.7
46097,Miner County,South Dakota,48.9,102.6
46099,Minnehaha County,South Dakota,35.7,103.9
46101,Moody County,South Dakota,40.5,102.1
46102,Oglala Lakota County,South Dakota,27.0,95.0
46103,Pennington County,South Dakota,39.7,104.4
46105,Perkins County,South Dakota,43.6,100.8
46107,Potter County,South Dakota,44.9,94.4
46109,Roberts County,South Dakota,37.9,106.3
46111,Sanborn County,South Dakota,38.6,99.0
46115,Spink County,South Dakota,45.1,98.5
46117,Stanley County,South Dakota,43.7,124.3
46119,Sully County,South Dakota,51.4,122.4
46121,Todd County,South Dakota,25.4,92.2
46123,Tripp County,South Dakota,45.1,104.5
46125,Turner County,South Dakota,41.3,102.1
46127,Union County,South Dakota,40.4,104.5
46129,Walworth County,South Dakota,41.6,103.1
46135,Yankton County,South Dakota,42.2,108.9
46137,Ziebach County,South Dakota,36.6,97.9
47001,Anderson County,Tennessee,42.0,96.1
47003,Bedford County,Tennessee,37.6,103.5
47005,Benton County,Tennessee,47.5,96.3
47007,Bledsoe County,Tennessee,44.9,140.4
47009,Blount County,Tennessee,43.9,96.1
47011,Bradley County,Tennessee,39.3,95.6
47013,Campbell County,Tennessee,44.2,99.3
47015,Cannon County,Tennessee,40.8,102.1
47017,Carroll County,Tennessee,41.6,99.1
47019,Carter County,Tennessee,45.8,96.1
47021,Cheatham County,Tennessee,41.4,103.1
47023,Chester County,Tennessee,37.8,93.8
47025,Claiborne County,Tennessee,42.5,97.4
47027,Clay County,Tennessee,48.8,92.3
47029,Cocke County,Tennessee,45.4,95.0
47031,Coffee County,Tennessee,39.2,97.0
47033,Crockett County,Tennessee,40.2,96.0
47035,Cumberland County,Tennessee,53.0,96.1
47037,Davidson County,Tennessee,34.6,93.8
47039,Decatur County,Tennessee,45.9,101.5
47041,DeKalb County,Tennessee,42.2,102.7
47043,Dickson County,Tennessee,39.0,96.6
47045,Dyer County,Tennessee,40.0,91.6
47047,Fayette County,Tennessee,47.2,99.2
47049,Fentress County,Tennessee,47.0,99.6
47051,Franklin County,Tennessee,42.7,97.3
47053,Gibson County,Tennessee,39.8,93.0
47055,Giles County,Tennessee,43.6,94.1
47057,Grainger County,Tennessee,45.7,102.4
47059,Greene County,Tennessee,44.6,97.0
47061,Grundy County,Tennessee,42.9,99.6
47063,Hamblen County,Tennessee,40.8,98.5
47065,Hamilton County,Tennessee,39.5,94.2
47067,Hancock County,Tennessee,41.9,97.7
47069,Hardeman County,Tennessee,40.4,123.9
47071,Hardin County,Tennessee,45.4,93.3
47073,Hawkins County,Tennessee,45.9,97.3
47075,Haywood County,Tennessee,43.1,90.8
47077,Henderson County,Tennessee,40.3,96.1
