fips_code,county_name,state_name,households,households_with_internet
48437,Swisher County,Texas,2453,1805
48439,Tarrant County,Texas,769285,712973
48441,Taylor County,Texas,54390,49413
48443,Terrell County,Texas,453,374
48445,Terry County,Texas,4271,3696
48447,Throckmorton County,Texas,686,570
48449,Titus County,Texas,11011,9280
48451,Tom Green County,Texas,46094,40053
48453,Travis County,Texas,561491,524119
48455,Trinity County,Texas,6033,5097
48457,Tyler County,Texas,7073,5761
48459,Upshur County,Texas,15372,13521
48461,Upton County,Texas,1325,995
48463,Uvalde County,Texas,8422,7119
48465,Val Verde County,Texas,16706,12686
48467,Van Zandt County,Texas,22555,18889
48469,Victoria County,Texas,34142,27433
48471,Walker County,Texas,25180,21402
48473,Waller County,Texas,17981,15646
48475,Ward County,Texas,4345,3565
48477,Washington County,Texas,15277,12645
48479,Webb County,Texas,79572,67077
48481,Wharton County,Texas,15422,12611
48483,Wheeler County,Texas,1849,1554
48485,Wichita County,Texas,48935,42558
48487,Wilbarger County,Texas,4737,3693
48489,Willacy County,Texas,5671,4273
48491,Williamson County,Texas,241754,230985
48493,Wilson County,Texas,17785,15458
48495,Winkler County,Texas,2781,2474
48497,Wise County,Texas,24581,21808
48499,Wood County,Texas,18221,15729
48501,Yoakum County,Texas,2616,2415
48503,Young County,Texas,7763,6964
48505,Zapata County,Texas,4612,3283
48507,Zavala County,Texas,3411,2601
49001,Beaver County,Utah,2386,1921
49003,Box Elder County,Utah,19150,17794
49005,Cache County,Utah,43118,39820
49007,Carbon County,Utah,8023,6722
49009,Daggett County,Utah,262,232
49011,Davis County,Utah,114674,108038
49013,Duchesne County,Utah,6714,6036
49015,Emery County,Utah,3428,3025
49017,Garfield County,Utah,2027,1648
49019,Grand County,Utah,4466,4110
49021,Iron County,Utah,19658,17737
49023,Juab County,Utah,3756,3273
49025,Kane County,Utah,3192,2913
49027,Millard County,Utah,4267,3648
49029,Morgan County,Utah,3605,3421
49031,Piute County,Utah,567,414
49033,Rich County,Utah,817,771
49035,Salt Lake County,Utah,416589,390548
49037,San Juan County,Utah,4650,3269
49039,Sanpete County,Utah,8748,7588
49041,Sevier County,Utah,7393,6654
49043,Summit County,Utah,14477,13803
49045,Tooele County,Utah,23050,21970
49047,Uintah County,Utah,11940,10753
49049,Utah County,Utah,195602,180291
49051,Wasatch County,Utah,11985,11386
49053,Washington County,Utah,66914,61801
49055,Wayne County,Utah,1085,981
49057,Weber County,Utah,92353,86950
50001,Addison County,Vermont,14638,13304
50003,Bennington County,Vermont,14636,12058
50005,Caledonia County,Vermont,12877,11000
50007,Chittenden County,Vermont,70443,64774
50009,Essex County,Vermont,2729,2302
50011,Franklin County,Vermont,19605,17443
50013,Grand Isle County,Vermont,3078,2854
50015,Lamoille County,Vermont,11424,10316
50017,Orange County,Vermont,12790,11238
50019,Orleans County,Vermont,11791,10481
50021,Rutland County,Vermont,25448,21570
50023,Washington County,Vermont,25474,23110
50025,Windham County,Vermont,19660,15711
50027,Windsor County,Vermont,24873,22140
51001,Accomack County,Virginia,14302,11884
51003,Albemarle County,Virginia,45064,41188
51005,Alleghany County,Virginia,6292,5208
51007,Amelia County,Virginia,5285,4257
51009,Amherst County,Virginia,12702,10390
51011,Appomattox County,Virginia,6563,5263
51013,Arlington County,Virginia,111530,105436
51015,Augusta County,Virginia,30644,26536
51017,Bath County,Virginia,1781,1425
51019,Bedford County,Virginia,32698,28261
51021,Bland County,Virginia,2345,1633
51023,Botetourt County,Virginia,13105,11493
51025,Brunswick County,Virginia,6390,4952
51027,Buchanan County,Virginia,7351,5405
51029,Buckingham County,Virginia,6062,4432
51031,Campbell County,Virginia,22080,18486
51033,Caroline County,Virginia,11680,9905
51035,Carroll County,Virginia,12493,10227
51036,Charles City County,Virginia,2947,2114
51037,Charlotte County,Virginia,4621,3373
51041,Chesterfield County,Virginia,136996,128704
51043,Clarke County,Virginia,5651,5090
51045,Craig County,Virginia,1752,1539
51047,Culpeper County,Virginia,18584,16872
51049,Cumberland County,Virginia,4175,3303
51051,Dickenson County,Virginia,5717,4406
51053,Dinwiddie County,Virginia,10427,8835
51057,Essex County,Virginia,4396,3436
51059,Fairfax County,Virginia,412663,397611
51061,Fauquier County,Virginia,26266,23982
51063,Floyd County,Virginia,6649,5369
51065,Fluvanna County,Virginia,10251,9383
51067,Franklin County,Virginia,22484,18224
51069,Frederick County,Virginia,34338,30599
51071,Giles County,Virginia,6769,5487
51073,Gloucester County,Virginia,15111,13449
51075,Goochland County,Virginia,10013,9231
51077,Grayson County,Virginia,6202,4911
51079,Greene County,Virginia,7912,7260
51081,Greensville County,Virginia,3092,2583
51083,Halifax County,Virginia,13673,9065
51085,Hanover County,Virginia,42012,38365
51087,Henrico County,Virginia,135599,124542
51089,Henry County,Virginia,20503,15399
51091,Highland County,Virginia,1003,742
51093,Isle of Wight County,Virginia,15426,13091
51095,James City County,Virginia,31351,29621
51097,King and Queen County,Virginia,2814,2070
51099,King George County,Virginia,9877,9011
51101,King William County,Virginia,7115,5512
51103,Lancaster County,Virginia,5468,4048
51105,Lee County,Virginia,8446,5878
51107,Loudoun County,Virginia,140823,136185
51109,Louisa County,Virginia,15211,12681
51111,Lunenburg County,Virginia,4669,2831
51113,Madison County,Virginia,5392,4512
51115,Mathews County,Virginia,3767,2821
51117,Mecklenburg County,Virginia,13395,9647
51119,Middlesex County,Virginia,4733,3877
51121,Montgomery County,Virginia,36731,33515
51125,Nelson County,Virginia,6470,5246
51127,New Kent County,Virginia,9034,8106
51131,Northampton County,Virginia,5338,4445
51133,Northumberland County,Virginia,5436,4359
51135,Nottoway County,Virginia,5492,3966
51137,Orange County,Virginia,14667,13441
51139,Page County,Virginia,9509,7531
51141,Patrick County,Virginia,7797,6285
51143,Pittsylvania County,Virginia,24633,18725
51145,Powhatan County,Virginia,11151,10154
51147,Prince Edward County,Virginia,7560,5709
51149,Prince George County,Virginia,12718,11713
51153,Prince William County,Virginia,154609,149050
51155,Pulaski County,Virginia,14386,11495
51157,Rappahannock County,Virginia,2861,2564
51159,Richmond County,Virginia,2931,2337
51161,Roanoke County,Virginia,39231,34934
51163,Rockbridge County,Virginia,9552,8036
51165,Rockingham County,Virginia,32048,27375
51167,Russell County,Virginia,10470,7159
51169,Scott County,Virginia,8951,6702
51171,Shenandoah County,Virginia,17782,15153
51173,Smyth County,Virginia,12530,9943
51175,Southampton County,Virginia,6887,5743
51177,Spotsylvania County,Virginia,51289,48723
51179,Stafford County,Virginia,51309,49497
51181,Surry County,Virginia,2755,2112
51183,Sussex County,Virginia,3705,3048
51185,Tazewell County,Virginia,15951,13482
51187,Warren County,Virginia,15357,14146
51191,Washington County,Virginia,22118,17974
51193,Westmoreland County,Virginia,8029,6400
51195,Wise County,Virginia,14055,11063
51197,Wythe County,Virginia,12396,10272
51199,York County,Virginia,26445,24720
51510,Alexandria city,Virginia,75349,70718
51520,Bristol city,Virginia,7327,5567
51530,Buena Vista city,Virginia,2611,2293
51540,Charlottesville city,Virginia,19699,17729
51550,Chesapeake city,Virginia,92361,85116
51570,Colonial Heights city,Virginia,7545,6593
51580,Covington city,Virginia,2493,2042
51590,Danville city,Virginia,18632,14215
51595,Emporia city,Virginia,2219,1859
51600,Fairfax city,Virginia,9158,8821
51610,Falls Church city,Virginia,6053,5919
51620,Franklin city,Virginia,3388,3052
51630,Fredericksburg city,Virginia,11443,10523
51640,Galax city,Virginia,2729,2372
51650,Hampton city,Virginia,57740,52886
51660,Harrisonburg city,Virginia,17331,14479
51670,Hopewell city,Virginia,9418,8061
51678,Lexington city,Virginia,2061,1838
51680,Lynchburg city,Virginia,28687,26482
51683,Manassas city,Virginia,14041,13441
51685,Manassas Park city,Virginia,5165,4857
51690,Martinsville city,Virginia,5619,4633
51700,Newport News city,Virginia,75798,68808
51710,Norfolk city,Virginia,94457,82642
51720,Norton city,Virginia,1553,1224
51730,Petersburg city,Virginia,14854,12390
51735,Poquoson city,Virginia,4657,4347
51740,Portsmouth city,Virginia,39678,34754
51750,Radford city,Virginia,5500,4868
51760,Richmond city,Virginia,102145,86808
51770,Roanoke city,Virginia,43429,36562
51775,Salem city,Virginia,10140,9103
51790,Staunton city,Virginia,11356,9559
51800,Suffolk city,Virginia,37133,33054
51810,Virginia Beach city,Virginia,179800,169322
51820,Waynesboro city,Virginia,9620,8426
51830,Williamsburg city,Virginia,4973,4466
51840,Winchester city,Virginia,11255,9738
53001,Adams County,Washington,6301,5507
53003,Asotin County,Washington,9438,8314
53005,Benton County,Washington,76696,70408
53007,Chelan County,Washington,30825,27701
53009,Clallam County,Washington,34377,31514
53011,Clark County,Washington,193387,181986
53013,Columbia County,Washington,1892,1433
53015,Cowlitz County,Washington,43409,39011
53017,Douglas County,Washington,15708,14003
53019,Ferry County,Washington,3138,2449
53021,Franklin County,Washington,29118,26903
53023,Garfield County,Washington,1052,870
53025,Grant County,Washington,34502,30949
53027,Grays Harbor County,Washington,29982,26640
53029,Island County,Washington,35529,33561
53031,Jefferson County,Washington,16156,14664
53033,King County,Washington,927817,880083
53035,Kitsap County,Washington,107264,101816
53037,Kittitas County,Washington,19601,17658
53039,Klickitat County,Washington,9774,8453
53041,Lewis County,Washington,32314,28020
53043,Lincoln County,Washington,4659,4022
53045,Mason County,Washington,25373,23110
53047,Okanogan County,Washington,17208,14911
53049,Pacific County,Washington,10757,9677
53051,Pend Oreille County,Washington,5829,5008
53053,Pierce County,Washington,346708,325725
53055,San Juan County,Washington,8934,8318
53057,Skagit County,Washington,51518,47673
53059,Skamania County,Washington,4965,4333
53061,Snohomish County,Washington,311825,292975
53063,Spokane County,Washington,215879,197494
53065,Stevens County,Washington,18983,16220
53067,Thurston County,Washington,117172,109791
53069,Wahkiakum County,Washington,2026,1782
53071,Walla Walla County,Washington,23390,20781
53073,Whatcom County,Washington,92411,85931
53075,Whitman County,Washington,17952,15350
53077,Yakima County,Washington,86689,77265
54001,Barbour County,West Virginia,5871,4865
54003,Berkeley County,West Virginia,49384,45017
54005,Boone County,West Virginia,7894,6818
54007,Braxton County,West Virginia,4733,3714
54009,Brooke County,West Virginia,9437,7850
54011,Cabell County,West Virginia,39138,32976
54013,Calhoun County,West Virginia,2391,1811
54015,Clay County,West Virginia,2960,2481
54017,Doddridge County,West Virginia,2415,1978
54019,Fayette County,West Virginia,16109,13059
54021,Gilmer County,West Virginia,2228,1717
54023,Grant County,West Virginia,4284,3563
54025,Greenbrier County,West Virginia,14710,12212
54027,Hampshire County,West Virginia,8354,6837
54029,Hancock County,West Virginia,12891,11480
54031,Hardy County,West Virginia,5909,4836
54033,Harrison County,West Virginia,26020,21947
54035,Jackson County,West Virginia,11317,9005
54037,Jefferson County,West Virginia,21978,20089
54039,Kanawha County,West Virginia,76806,66388
54041,Lewis County,West Virginia,6940,5641
54043,Lincoln County,West Virginia,7811,6465
54045,Logan County,West Virginia,12396,11026
54047,McDowell County,West Virginia,6484,5303
54049,Marion County,West Virginia,22965,20413
54051,Marshall County,West Virginia,12489,10469
54053,Mason County,West Virginia,10281,8506
54055,Mercer County,West Virginia,24413,20661
54057,Mineral County,West Virginia,10698,9494
54059,Mingo County,West Virginia,9013,7550
54061,Monongalia County,West Virginia,44361,39925
54063,Monroe County,West Virginia,4736,3792
54065,Morgan County,West Virginia,7211,5918
54067,Nicholas County,West Virginia,9595,7995
54069,Ohio County,West Virginia,18132,15235
54071,Pendleton County,West Virginia,2299,1741
54073,Pleasants County,West Virginia,2779,2480
54075,Pocahontas County,West Virginia,3092,2237
54077,Preston County,West Virginia,12797,10886
54079,Putnam County,West Virginia,22765,19771
54081,Raleigh County,West Virginia,29062,21861
54083,Randolph County,West Virginia,10385,8340
54085,Ritchie County,West Virginia,3327,2677
54087,Roane County,West Virginia,5533,4111
54089,Summers County,West Virginia,4813,3414
54091,Taylor County,West Virginia,6632,5526
54093,Tucker County,West Virginia,2855,2259
54095,Tyler County,West Virginia,3151,2680
54097,Upshur County,West Virginia,9588,8057
54099,Wayne County,West Virginia,15550,12682
54101,Webster County,West Virginia,2838,2239
54103,Wetzel County,West Virginia,5925,4746
54105,Wirt County,West Virginia,2071,1609
54107,Wood County,West Virginia,35706,30357
54109,Wyoming County,West Virginia,7926,6019
55001,Adams County,Wisconsin,9351,7798
55003,Ashland County,Wisconsin,6847,5543
55005,Barron County,Wisconsin,19613,16554
55007,Bayfield County,Wisconsin,7462,6638
55009,Brown County,Wisconsin,110248,100533
55011,Buffalo County,Wisconsin,5692,4930
55013,Burnett County,Wisconsin,7087,5929
55015,Calumet County,Wisconsin,20975,19338
55017,Chippewa County,Wisconsin,26567,23757
55019,Clark County,Wisconsin,12692,9978
55021,Columbia County,Wisconsin,24231,21352
55023,Crawford County,Wisconsin,6665,5506
55025,Dane County,Wisconsin,245736,228087
55027,Dodge County,Wisconsin,35723,31824
55029,Door County,Wisconsin,14377,12764
55031,Douglas County,Wisconsin,18947,16572
55033,Dunn County,Wisconsin,17369,15405
55035,Eau Claire County,Wisconsin,43261,39105
55037,Florence County,Wisconsin,2110,1825
55039,Fond du Lac County,Wisconsin,43016,38442
55041,Forest County,Wisconsin,3952,3340
55043,Grant County,Wisconsin,19913,16921
55045,Green County,Wisconsin,15609,13691
55047,Green Lake County,Wisconsin,8143,6827
55049,Iowa County,Wisconsin,9951,8804
55051,Iron County,Wisconsin,2949,2576
55053,Jackson County,Wisconsin,8198,6968
55055,Jefferson County,Wisconsin,34455,30912
55057,Juneau County,Wisconsin,10793,8941
55059,Kenosha County,Wisconsin,67631,62078
55061,Kewaunee County,Wisconsin,8299,7141
55063,La Crosse County,Wisconsin,50543,45060
55065,Lafayette County,Wisconsin,6684,5420
55067,Langlade County,Wisconsin,8606,7496
55069,Lincoln County,Wisconsin,12578,10629
55071,Manitowoc County,Wisconsin,35033,30882
55073,Marathon County,Wisconsin,56873,50818
55075,Marinette County,Wisconsin,18640,16082
55077,Marquette County,Wisconsin,6881,6046
55078,Menominee County,Wisconsin,1336,1174
55079,Milwaukee County,Wisconsin,389046,341068
55081,Monroe County,Wisconsin,18279,15657
55083,Oconto County,Wisconsin,16618,14748
55085,Oneida County,Wisconsin,16772,14824
55087,Outagamie County,Wisconsin,77239,71238
55089,Ozaukee County,Wisconsin,37766,35177
55091,Pepin County,Wisconsin,3050,2641
55093,Pierce County,Wisconsin,15765,14368
55095,Polk County,Wisconsin,18829,16534
55097,Portage County,Wisconsin,29636,27239
55099,Price County,Wisconsin,6567,5466
55101,Racine County,Wisconsin,79109,71278
55103,Richland County,Wisconsin,7119,5718
55105,Rock County,Wisconsin,66652,59521
55107,Rusk County,Wisconsin,6259,5288
55109,St. Croix County,Wisconsin,36729,33784
55111,Sauk County,Wisconsin,27425,24363
55113,Sawyer County,Wisconsin,8522,7255
55115,Shawano County,Wisconsin,16881,14421
55117,Sheboygan County,Wisconsin,49426,44834
55119,Taylor County,Wisconsin,7943,6544
55121,Trempealeau County,Wisconsin,12448,10643
55123,Vernon County,Wisconsin,12186,9718
55125,Vilas County,Wisconsin,10873,9467
55127,Walworth County,Wisconsin,42425,37246
55129,Washburn County,Wisconsin,7529,6415
55131,Washington County,Wisconsin,56482,52208
55133,Waukesha County,Wisconsin,166790,155865
55135,Waupaca County,Wisconsin,22394,19350
55137,Waushara County,Wisconsin,10333,8735
55139,Winnebago County,Wisconsin,71958,64928
55141,Wood County,Wisconsin,31942,28407
56001,Albany County,Wyoming,16609,14905
56003,Big Horn County,Wyoming,4357,3780
56005,Campbell County,Wyoming,17879,16525
56007,Carbon County,Wyoming,5885,5370
56009,Converse County,Wyoming,5707,4664
56011,Crook County,Wyoming,2891,2490
56013,Fremont County,Wyoming,14810,12886
56015,Goshen County,Wyoming,5053,4094
56017,Hot Springs County,Wyoming,2079,1875
56019,Johnson County,Wyoming,3919,3475
56021,Laramie County,Wyoming,42503,38730
56023,Lincoln County,Wyoming,7872,6815
56025,Natrona County,Wyoming,33285,30262
56027,Niobrara County,Wyoming,1141,929
56029,Park County,Wyoming,13179,11900
56031,Platte County,Wyoming,3877,3029
56033,Sheridan County,Wyoming,13515,12135
56035,Sublette County,Wyoming,3719,3203
56037,Sweetwater County,Wyoming,16863,15099
56039,Teton County,Wyoming,9383,8648
56041,Uinta County,Wyoming,7479,6791
56043,Washakie County,Wyoming,3417,2883
56045,Weston County,Wyoming,2754,2300
