fips_code,county_name,state_name,poverty_rate
28015,Carroll County,Mississippi,0.172
28017,Chickasaw County,Mississippi,0.196
28019,Choctaw County,Mississippi,0.171
28021,Claiborne County,Mississippi,0.327
28023,Clarke County,Mississippi,0.183
28025,Clay County,Mississippi,0.207
28027,Coahoma County,Mississippi,0.308
28029,Copiah County,Mississippi,0.214
28031,Covington County,Mississippi,0.193
28033,DeSoto County,Mississippi,0.092
28035,Forrest County,Mississippi,0.19
28037,Franklin County,Mississippi,0.187
28039,George County,Mississippi,0.14400000000000002
28041,Greene County,Mississippi,0.221
28043,Grenada County,Mississippi,0.209
28045,Hancock County,Mississippi,0.156
28047,Harrison County,Mississippi,0.16
28049,Hinds County,Mississippi,0.21
28051,Holmes County,Mississippi,0.35600000000000004
28053,Humphreys County,Mississippi,0.32799999999999996
28055,Issaquena County,Mississippi,0.496
28057,Itawamba County,Mississippi,0.14
28059,Jackson County,Mississippi,0.134
28061,Jasper County,Mississippi,0.201
28063,Jefferson County,Mississippi,0.302
28065,Jefferson Davis County,Mississippi,0.25
28067,Jones County,Mississippi,0.19
28069,Kemper County,Mississippi,0.259
28071,Lafayette County,Mississippi,0.141
28073,Lamar County,Mississippi,0.131
28075,Lauderdale County,Mississippi,0.23600000000000002
28077,Lawrence County,Mississippi,0.19
28079,Leake County,Mississippi,0.20600000000000002
28081,Lee County,Mississippi,0.135
28083,Leflore County,Mississippi,0.28800000000000003
28085,Lincoln County,Mississippi,0.18899999999999997
28087,Lowndes County,Mississippi,0.19899999999999998
28089,Madison County,Mississippi,0.1
28091,Marion County,Mississippi,0.215
28093,Marshall County,Mississippi,0.21100000000000002
28095,Monroe County,Mississippi,0.17300000000000001
28097,Montgomery County,Mississippi,0.21600000000000003
28099,Neshoba County,Mississippi,0.205
28101,Newton County,Mississippi,0.183
28103,Noxubee County,Mississippi,0.289
28105,Oktibbeha County,Mississippi,0.255
28107,Panola County,Mississippi,0.262
28109,Pearl River County,Mississippi,0.18899999999999997
28111,Perry County,Mississippi,0.196
28113,Pike County,Mississippi,0.23600000000000002
28115,Pontotoc County,Mississippi,0.133
28117,Prentiss County,Mississippi,0.177
28119,Quitman County,Mississippi,0.321
28121,Rankin County,Mississippi,0.098
28123,Scott County,Mississippi,0.21100000000000002
28125,Sharkey County,Mississippi,0.345
28127,Simpson County,Mississippi,0.201
28129,Smith County,Mississippi,0.168
28131,Stone County,Mississippi,0.156
28133,Sunflower County,Mississippi,0.325
28135,Tallahatchie County,Mississippi,0.312
28137,Tate County,Mississippi,0.151
28139,Tippah County,Mississippi,0.17300000000000001
28141,Tishomingo County,Mississippi,0.154
28143,Tunica County,Mississippi,0.276
28145,Union County,Mississippi,0.149
28147,Walthall County,Mississippi,0.20600000000000002
28149,Warren County,Mississippi,0.20800000000000002
28151,Washington County,Mississippi,0.355
28153,Wayne County,Mississippi,0.21
28155,Webster County,Mississippi,0.16399999999999998
28157,Wilkinson County,Mississippi,0.322
28159,Winston County,Mississippi,0.27399999999999997
28161,Yalobusha County,Mississippi,0.207
28163,Yazoo County,Mississippi,0.309
29001,Adair County,Missouri,0.182
29003,Andrew County,Missouri,0.084
29005,Atchison County,Missouri,0.113
29007,Audrain County,Missouri,0.151
29009,Barry County,Missouri,0.155
29011,Barton County,Missouri,0.155
29013,Bates County,Missouri,0.139
29015,Benton County,Missouri,0.18100000000000002
29017,Bollinger County,Missouri,0.146
29019,Boone County,Missouri,0.14400000000000002
29021,Buchanan County,Missouri,0.151
29023,Butler County,Missouri,0.18600000000000003
29025,Caldwell County,Missouri,0.115
29027,Callaway County,Missouri,0.13
29029,Camden County,Missouri,0.109
29031,Cape Girardeau County,Missouri,0.126
29033,Carroll County,Missouri,0.129
29035,Carter County,Missouri,0.19399999999999998
29037,Cass County,Missouri,0.07
29039,Cedar County,Missouri,0.15
29041,Chariton County,Missouri,0.10400000000000001
29043,Christian County,Missouri,0.07400000000000001
29045,Clark County,Missouri,0.145
29047,Clay County,Missouri,0.078
29049,Clinton County,Missouri,0.09699999999999999
29051,Cole County,Missouri,0.094
29053,Cooper County,Missouri,0.102
29055,Crawford County,Missouri,0.147
29057,Dade County,Missouri,0.142
29059,Dallas County,Missouri,0.159
29061,Daviess County,Missouri,0.128
29063,DeKalb County,Missouri,0.11599999999999999
29065,Dent County,Missouri,0.175
29067,Douglas County,Missouri,0.163
29069,Dunklin County,Missouri,0.23
29071,Franklin County,Missouri,0.098
29073,Gasconade County,Missouri,0.105
29075,Gentry County,Missouri,0.145
29077,Greene County,Missouri,0.141
29079,Grundy County,Missouri,0.16
29081,Harrison County,Missouri,0.162
29083,Henry County,Missouri,0.163
29085,Hickory County,Missouri,0.175
29087,Holt County,Missouri,0.122
29089,Howard County,Missouri,0.12
29091,Howell County,Missouri,0.16699999999999998
29093,Iron County,Missouri,0.19
29095,Jackson County,Missouri,0.12
29097,Jasper County,Missouri,0.155
29099,Jefferson County,Missouri,0.092
29101,Johnson County,Missouri,0.136
29103,Knox County,Missouri,0.166
29105,Laclede County,Missouri,0.17
29107,Lafayette County,Missouri,0.11199999999999999
29109,Lawrence County,Missouri,0.149
29111,Lewis County,Missouri,0.153
29113,Lincoln County,Missouri,0.084
29115,Linn County,Missouri,0.153
29117,Livingston County,Missouri,0.139
29119,McDonald County,Missouri,0.182
29121,Macon County,Missouri,0.125
29123,Madison County,Missouri,0.16
29125,Maries County,Missouri,0.11800000000000001
29127,Marion County,Missouri,0.124
29129,Mercer County,Missouri,0.128
29131,Miller County,Missouri,0.14400000000000002
29133,Mississippi County,Missouri,0.205
29135,Moniteau County,Missouri,0.102
29137,Monroe County,Missouri,0.12300000000000001
29139,Montgomery County,Missouri,0.147
29141,Morgan County,Missouri,0.149
29143,New Madrid County,Missouri,0.19899999999999998
29145,Newton County,Missouri,0.13
29147,Nodaway County,Missouri,0.151
29149,Oregon County,Missouri,0.18899999999999997
29151,Osage County,Missouri,0.105
29153,Ozark County,Missouri,0.20199999999999999
29155,Pemiscot County,Missouri,0.27399999999999997
29157,Perry County,Missouri,0.1
29159,Pettis County,Missouri,0.14
29161,Phelps County,Missouri,0.158
29163,Pike County,Missouri,0.146
29165,Platte County,Missouri,0.061
29167,Polk County,Missouri,0.146
29169,Pulaski County,Missouri,0.114
29171,Putnam County,Missouri,0.153
29173,Ralls County,Missouri,0.1
29175,Randolph County,Missouri,0.138
29177,Ray County,Missouri,0.099
29179,Reynolds County,Missouri,0.198
29181,Ripley County,Missouri,0.205
29183,St. Charles County,Missouri,0.055
29185,St. Clair County,Missouri,0.182
29186,Ste. Genevieve County,Missouri,0.096
29187,St. Francois County,Missouri,0.153
29189,St. Louis County,Missouri,0.09699999999999999
29195,Saline County,Missouri,0.17600000000000002
29197,Schuyler County,Missouri,0.145
29199,Scotland County,Missouri,0.131
29201,Scott County,Missouri,0.151
29203,Shannon County,Missouri,0.22899999999999998
29205,Shelby County,Missouri,0.153
29207,Stoddard County,Missouri,0.13699999999999998
29209,Stone County,Missouri,0.12300000000000001
29211,Sullivan County,Missouri,0.129
29213,Taney County,Missouri,0.136
29215,Texas County,Missouri,0.203
29217,Vernon County,Missouri,0.16899999999999998
29219,Warren County,Missouri,0.086
29221,Washington County,Missouri,0.19699999999999998
29223,Wayne County,Missouri,0.22399999999999998
29225,Webster County,Missouri,0.129
29227,Worth County,Missouri,0.134
29229,Wright County,Missouri,0.175
29510,St. Louis city,Missouri,0.201
30001,Beaverhead County,Montana,0.129
30003,Big Horn County,Montana,0.217
30005,Blaine County,Montana,0.205
30007,Broadwater County,Montana,0.087
30009,Carbon County,Montana,0.106
30011,Carter County,Montana,0.13699999999999998
30013,Cascade County,Montana,0.121
30015,Chouteau County,Montana,0.15
30017,Custer County,Montana,0.136
30019,Daniels County,Montana,0.107
30021,Dawson County,Montana,0.127
30023,Deer Lodge County,Montana,0.13
30025,Fallon County,Montana,0.091
30027,Fergus County,Montana,0.11199999999999999
30029,Flathead County,Montana,0.099
30031,Gallatin County,Montana,0.08800000000000001
30033,Garfield County,Montana,0.16899999999999998
30035,Glacier County,Montana,0.28
30037,Golden Valley County,Montana,0.16399999999999998
30039,Granite County,Montana,0.11599999999999999
30041,Hill County,Montana,0.19
30043,Jefferson County,Montana,0.085
30045,Judith Basin County,Montana,0.13699999999999998
30047,Lake County,Montana,0.139
30049,Lewis and Clark County,Montana,0.09300000000000001
30051,Liberty County,Montana,0.165
30053,Lincoln County,Montana,0.152
30055,McCone County,Montana,0.146
30057,Madison County,Montana,0.091
30059,Meagher County,Montana,0.138
30061,Mineral County,Montana,0.134
30063,Missoula County,Montana,0.114
30065,Musselshell County,Montana,0.163
30067,Park County,Montana,0.113
30069,Petroleum County,Montana,0.13
30071,Phillips County,Montana,0.168
30073,Pondera County,Montana,0.193
30075,Powder River County,Montana,0.11699999999999999
30077,Powell County,Montana,0.168
30079,Prairie County,Montana,0.134
30081,Ravalli County,Montana,0.107
30083,Richland County,Montana,0.095
30085,Roosevelt County,Montana,0.243
30087,Rosebud County,Montana,0.20199999999999999
30089,Sanders County,Montana,0.145
30091,Sheridan County,Montana,0.11900000000000001
30093,Silver Bow County,Montana,0.158
30095,Stillwater County,Montana,0.083
30097,Sweet Grass County,Montana,0.1
30099,Teton County,Montana,0.133
30101,Toole County,Montana,0.17
30103,Treasure County,Montana,0.126
30105,Valley County,Montana,0.154
30107,Wheatland County,Montana,0.185
30109,Wibaux County,Montana,0.127
30111,Yellowstone County,Montana,0.099
31001,Adams County,Nebraska,0.11900000000000001
31003,Antelope County,Nebraska,0.106
31005,Arthur County,Nebraska,0.133
31007,Banner County,Nebraska,0.11599999999999999
31009,Blaine County,Nebraska,0.163
31011,Boone County,Nebraska,0.09699999999999999
31013,Box Butte County,Nebraska,0.12
31015,Boyd County,Nebraska,0.126
31017,Brown County,Nebraska,0.11599999999999999
31019,Buffalo County,Nebraska,0.081
31021,Burt County,Nebraska,0.10300000000000001
31023,Butler County,Nebraska,0.083
31025,Cass County,Nebraska,0.066
31027,Cedar County,Nebraska,0.086
31029,Chase County,Nebraska,0.098
31031,Cherry County,Nebraska,0.11
31033,Cheyenne County,Nebraska,0.12300000000000001
31035,Clay County,Nebraska,0.096
31037,Colfax County,Nebraska,0.09699999999999999
31039,Cuming County,Nebraska,0.086
31041,Custer County,Nebraska,0.08900000000000001
31043,Dakota County,Nebraska,0.136
31045,Dawes County,Nebraska,0.156
31047,Dawson County,Nebraska,0.105
31049,Deuel County,Nebraska,0.11900000000000001
31051,Dixon County,Nebraska,0.084
31053,Dodge County,Nebraska,0.098
31055,Douglas County,Nebraska,0.115
31057,Dundy County,Nebraska,0.135
31059,Fillmore County,Nebraska,0.08800000000000001
31061,Franklin County,Nebraska,0.126
31063,Frontier County,Nebraska,0.131
31065,Furnas County,Nebraska,0.12
31067,Gage County,Nebraska,0.10300000000000001
31069,Garden County,Nebraska,0.159
31071,Garfield County,Nebraska,0.109
31073,Gosper County,Nebraska,0.08900000000000001
31075,Grant County,Nebraska,0.10300000000000001
31077,Greeley County,Nebraska,0.10800000000000001
31079,Hall County,Nebraska,0.10800000000000001
31081,Hamilton County,Nebraska,0.07400000000000001
31083,Harlan County,Nebraska,0.10099999999999999
31085,Hayes County,Nebraska,0.135
31087,Hitchcock County,Nebraska,0.142
31089,Holt County,Nebraska,0.11800000000000001
31091,Hooker County,Nebraska,0.096
31093,Howard County,Nebraska,0.10099999999999999
31095,Jefferson County,Nebraska,0.11
31097,Johnson County,Nebraska,0.129
31099,Kearney County,Nebraska,0.079
31101,Keith County,Nebraska,0.11199999999999999
31103,Keya Paha County,Nebraska,0.17300000000000001
31105,Kimball County,Nebraska,0.12300000000000001
31107,Knox County,Nebraska,0.13699999999999998
31109,Lancaster County,Nebraska,0.10800000000000001
31111,Lincoln County,Nebraska,0.125
31113,Logan County,Nebraska,0.092
31115,Loup County,Nebraska,0.166
31117,McPherson County,Nebraska,0.12
31119,Madison County,Nebraska,0.11599999999999999
31121,Merrick County,Nebraska,0.09300000000000001
31123,Morrill County,Nebraska,0.145
31125,Nance County,Nebraska,0.113
31127,Nemaha County,Nebraska,0.11800000000000001
31129,Nuckolls County,Nebraska,0.10800000000000001
31131,Otoe County,Nebraska,0.08
31133,Pawnee County,Nebraska,0.13699999999999998
31135,Perkins County,Nebraska,0.09300000000000001
31137,Phelps County,Nebraska,0.083
31139,Pierce County,Nebraska,0.092
31141,Platte County,Nebraska,0.084
31143,Polk County,Nebraska,0.073
31145,Red Willow County,Nebraska,0.115
31147,Richardson County,Nebraska,0.111
31149,Rock County,Nebraska,0.13699999999999998
31151,Saline County,Nebraska,0.105
31153,Sarpy County,Nebraska,0.049
31155,Saunders County,Nebraska,0.065
31157,Scotts Bluff County,Nebraska,0.155
31159,Seward County,Nebraska,0.069
31161,Sheridan County,Nebraska,0.146
31163,Sherman County,Nebraska,0.12300000000000001
31165,Sioux County,Nebraska,0.14400000000000002
31167,Stanton County,Nebraska,0.07200000000000001
31169,Thayer County,Nebraska,0.09300000000000001
31171,Thomas County,Nebraska,0.13
31173,Thurston County,Nebraska,0.196
31175,Valley County,Nebraska,0.11900000000000001
31177,Washington County,Nebraska,0.061
31179,Wayne County,Nebraska,0.124
31181,Webster County,Nebraska,0.125
31183,Wheeler County,Nebraska,0.128
31185,York County,Nebraska,0.094
32001,Churchill County,Nevada,0.10800000000000001
32003,Clark County,Nevada,0.129
32005,Douglas County,Nevada,0.08199999999999999
32007,Elko County,Nevada,0.09
32009,Esmeralda County,Nevada,0.14800000000000002
32011,Eureka County,Nevada,0.115
32013,Humboldt County,Nevada,0.10400000000000001
32015,Lander County,Nevada,0.115
32017,Lincoln County,Nevada,0.139
32019,Lyon County,Nevada,0.096
32021,Mineral County,Nevada,0.17300000000000001
32023,Nye County,Nevada,0.154
32027,Pershing County,Nevada,0.168
32029,Storey County,Nevada,0.07400000000000001
32031,Washoe County,Nevada,0.099
32033,White Pine County,Nevada,0.121
32510,Carson City,Nevada,0.10400000000000001
33001,Belknap County,New Hampshire,0.08
33003,Carroll County,New Hampshire,0.08800000000000001
33005,Cheshire County,New Hampshire,0.09
33007,Coos County,New Hampshire,0.135
33009,Grafton County,New Hampshire,0.094
33011,Hillsborough County,New Hampshire,0.065
33013,Merrimack County,New Hampshire,0.077
33015,Rockingham County,New Hampshire,0.054000000000000006
33017,Strafford County,New Hampshire,0.09300000000000001
33019,Sullivan County,New Hampshire,0.091
34001,Atlantic County,New Jersey,0.11900000000000001
34003,Bergen County,New Jersey,0.066
34005,Burlington County,New Jersey,0.068
34007,Camden County,New Jersey,0.12300000000000001
34009,Cape May County,New Jersey,0.094
34011,Cumberland County,New Jersey,0.17
34013,Essex County,New Jersey,0.142
34015,Gloucester County,New Jersey,0.084
34017,Hudson County,New Jersey,0.152
34019,Hunterdon County,New Jersey,0.048
34021,Mercer County,New Jersey,0.106
34023,Middlesex County,New Jersey,0.086
34025,Monmouth County,New Jersey,0.067
34027,Morris County,New Jersey,0.048
34029,Ocean County,New Jersey,0.1
34031,Passaic County,New Jersey,0.139
34033,Salem County,New Jersey,0.106
34035,Somerset County,New Jersey,0.055
34037,Sussex County,New Jersey,0.054000000000000006
34039,Union County,New Jersey,0.08900000000000001
34041,Warren County,New Jersey,0.083
35001,Bernalillo County,New Mexico,0.135
35003,Catron County,New Mexico,0.18600000000000003
35005,Chaves County,New Mexico,0.201
35006,Cibola County,New Mexico,0.237
35007,Colfax County,New Mexico,0.17800000000000002
35009,Curry County,New Mexico,0.18899999999999997
35011,De Baca County,New Mexico,0.18
35013,Doña Ana County,New Mexico,0.198
35015,Eddy County,New Mexico,0.165
35017,Grant County,New Mexico,0.19899999999999998
35019,Guadalupe County,New Mexico,0.249
35021,Harding County,New Mexico,0.151
35023,Hidalgo County,New Mexico,0.24
35025,Lea County,New Mexico,0.17
35027,Lincoln County,New Mexico,0.162
35028,Los Alamos County,New Mexico,0.038
35029,Luna County,New Mexico,0.264
35031,McKinley County,New Mexico,0.34299999999999997
35033,Mora County,New Mexico,0.209
35035,Otero County,New Mexico,0.19399999999999998
35037,Quay County,New Mexico,0.228
35039,Rio Arriba County,New Mexico,0.185
35041,Roosevelt County,New Mexico,0.193
35043,Sandoval County,New Mexico,0.11699999999999999
35045,San Juan County,New Mexico,0.19899999999999998
35047,San Miguel County,New Mexico,0.247
35049,Santa Fe County,New Mexico,0.122
35051,Sierra County,New Mexico,0.235
35053,Socorro County,New Mexico,0.252
35055,Taos County,New Mexico,0.185
35057,Torrance County,New Mexico,0.23
35059,Union County,New Mexico,0.184
35061,Valencia County,New Mexico,0.17300000000000001
36001,Albany County,New York,0.129
36003,Allegany County,New York,0.15
36005,Bronx County,New York,0.27699999999999997
36007,Broome County,New York,0.168
36009,Cattaraugus County,New York,0.18600000000000003
36011,Cayuga County,New York,0.133
36013,Chautauqua County,New York,0.16699999999999998
36015,Chemung County,New York,0.16899999999999998
36017,Chenango County,New York,0.14300000000000002
36019,Clinton County,New York,0.13699999999999998
36021,Columbia County,New York,0.13699999999999998
36023,Cortland County,New York,0.16
36025,Delaware County,New York,0.163
36027,Dutchess County,New York,0.08
36029,Erie County,New York,0.141
36031,Essex County,New York,0.13
36033,Franklin County,New York,0.146
36035,Fulton County,New York,0.14
36037,Genesee County,New York,0.10400000000000001
36039,Greene County,New York,0.135
36041,Hamilton County,New York,0.106
36043,Herkimer County,New York,0.141
36045,Jefferson County,New York,0.133
36047,Kings County,New York,0.191
36049,Lewis County,New York,0.11
36051,Livingston County,New York,0.113
36053,Madison County,New York,0.11
36055,Monroe County,New York,0.131
36057,Montgomery County,New York,0.158
36059,Nassau County,New York,0.057999999999999996
36061,New York County,New York,0.165
36063,Niagara County,New York,0.138
36065,Oneida County,New York,0.157
36067,Onondaga County,New York,0.136
36069,Ontario County,New York,0.08199999999999999
36071,Orange County,New York,0.127
36073,Orleans County,New York,0.11699999999999999
36075,Oswego County,New York,0.149
36077,Otsego County,New York,0.142
36079,Putnam County,New York,0.073
36081,Queens County,New York,0.138
36083,Rensselaer County,New York,0.124
36085,Richmond County,New York,0.131
36087,Rockland County,New York,0.152
36089,St. Lawrence County,New York,0.19
36091,Saratoga County,New York,0.07200000000000001
36093,Schenectady County,New York,0.14
36095,Schoharie County,New York,0.135
36097,Schuyler County,New York,0.133
36099,Seneca County,New York,0.141
36101,Steuben County,New York,0.142
36103,Suffolk County,New York,0.07
36105,Sullivan County,New York,0.145
36107,Tioga County,New York,0.133
36109,Tompkins County,New York,0.157
36111,Ulster County,New York,0.127
36113,Warren County,New York,0.105
36115,Washington County,New York,0.115
36117,Wayne County,New York,0.11
36119,Westchester County,New York,0.09300000000000001
36121,Wyoming County,New York,0.106
36123,Yates County,New York,0.12300000000000001
37001,Alamance County,North Carolina,0.125
37003,Alexander County,North Carolina,0.124
37005,Alleghany County,North Carolina,0.163
37007,Anson County,North Carolina,0.24100000000000002
37009,Ashe County,North Carolina,0.153
37011,Avery County,North Carolina,0.159
37013,Beaufort County,North Carolina,0.193
37015,Bertie County,North Carolina,0.243
37017,Bladen County,North Carolina,0.193
37019,Brunswick County,North Carolina,0.10300000000000001
37021,Buncombe County,North Carolina,0.129
37023,Burke County,North Carolina,0.159
37025,Cabarrus County,North Carolina,0.091
37027,Caldwell County,North Carolina,0.136
37029,Camden County,North Carolina,0.08
37031,Carteret County,North Carolina,0.106
37033,Caswell County,North Carolina,0.165
37035,Catawba County,North Carolina,0.11900000000000001
37037,Chatham County,North Carolina,0.084
37039,Cherokee County,North Carolina,0.146
37041,Chowan County,North Carolina,0.151
37043,Clay County,North Carolina,0.121
37045,Cleveland County,North Carolina,0.172
37047,Columbus County,North Carolina,0.201
37049,Craven County,North Carolina,0.155
37051,Cumberland County,North Carolina,0.153
37053,Currituck County,North Carolina,0.078
37055,Dare County,North Carolina,0.08900000000000001
37057,Davidson County,North Carolina,0.14
37059,Davie County,North Carolina,0.09699999999999999
37061,Duplin County,North Carolina,0.198
37063,Durham County,North Carolina,0.106
37065,Edgecombe County,North Carolina,0.226
37067,Forsyth County,North Carolina,0.14800000000000002
37069,Franklin County,North Carolina,0.113
37071,Gaston County,North Carolina,0.135
37073,Gates County,North Carolina,0.14
37075,Graham County,North Carolina,0.16899999999999998
37077,Granville County,North Carolina,0.114
37079,Greene County,North Carolina,0.22
37081,Guilford County,North Carolina,0.14800000000000002
37083,Halifax County,North Carolina,0.255
37085,Harnett County,North Carolina,0.13699999999999998
37087,Haywood County,North Carolina,0.11
37089,Henderson County,North Carolina,0.106
37091,Hertford County,North Carolina,0.22699999999999998
37093,Hoke County,North Carolina,0.185
37095,Hyde County,North Carolina,0.233
37097,Iredell County,North Carolina,0.092
37099,Jackson County,North Carolina,0.17
37101,Johnston County,North Carolina,0.10800000000000001
37103,Jones County,North Carolina,0.191
37105,Lee County,North Carolina,0.147
37107,Lenoir County,North Carolina,0.231
37109,Lincoln County,North Carolina,0.107
37111,McDowell County,North Carolina,0.151
37113,Macon County,North Carolina,0.135
37115,Madison County,North Carolina,0.138
37117,Martin County,North Carolina,0.19699999999999998
37119,Mecklenburg County,North Carolina,0.102
37121,Mitchell County,North Carolina,0.14800000000000002
37123,Montgomery County,North Carolina,0.156
37125,Moore County,North Carolina,0.105
37127,Nash County,North Carolina,0.14400000000000002
37129,New Hanover County,North Carolina,0.121
37131,Northampton County,North Carolina,0.207
37133,Onslow County,North Carolina,0.124
37135,Orange County,North Carolina,0.11699999999999999
37137,Pamlico County,North Carolina,0.15
37139,Pasquotank County,North Carolina,0.155
37141,Pender County,North Carolina,0.114
37143,Perquimans County,North Carolina,0.151
37145,Person County,North Carolina,0.14300000000000002
37147,Pitt County,North Carolina,0.19399999999999998
37149,Polk County,North Carolina,0.128
37151,Randolph County,North Carolina,0.155
37153,Richmond County,North Carolina,0.226
37155,Robeson County,North Carolina,0.27699999999999997
37157,Rockingham County,North Carolina,0.136
37159,Rowan County,North Carolina,0.146
37161,Rutherford County,North Carolina,0.152
37163,Sampson County,North Carolina,0.185
37165,Scotland County,North Carolina,0.28600000000000003
37167,Stanly County,North Carolina,0.11
37169,Stokes County,North Carolina,0.105
37171,Surry County,North Carolina,0.139
37173,Swain County,North Carolina,0.156
37175,Transylvania County,North Carolina,0.125
37177,Tyrrell County,North Carolina,0.214
37179,Union County,North Carolina,0.084
37181,Vance County,North Carolina,0.23199999999999998
37183,Wake County,North Carolina,0.07200000000000001
37185,Warren County,North Carolina,0.203
37187,Washington County,North Carolina,0.226
37189,Watauga County,North Carolina,0.18600000000000003
37191,Wayne County,North Carolina,0.171
37193,Wilkes County,North Carolina,0.163
37195,Wilson County,North Carolina,0.188
37197,Yadkin County,North Carolina,0.129
37199,Yancey County,North Carolina,0.159
38001,Adams County,North Dakota,0.11800000000000001
38003,Barnes County,North Dakota,0.115
38005,Benson County,North Dakota,0.22699999999999998
38007,Billings County,North Dakota,0.105
38009,Bottineau County,North Dakota,0.10800000000000001
38011,Bowman County,North Dakota,0.095
38013,Burke County,North Dakota,0.09
38015,Burleigh County,North Dakota,0.077
38017,Cass County,North Dakota,0.09699999999999999
38019,Cavalier County,North Dakota,0.092
38021,Dickey County,North Dakota,0.115
38023,Divide County,North Dakota,0.098
38025,Dunn County,North Dakota,0.11199999999999999
38027,Eddy County,North Dakota,0.115
38029,Emmons County,North Dakota,0.13699999999999998
38031,Foster County,North Dakota,0.114
38033,Golden Valley County,North Dakota,0.11699999999999999
38035,Grand Forks County,North Dakota,0.125
38037,Grant County,North Dakota,0.163
38039,Griggs County,North Dakota,0.11599999999999999
38041,Hettinger County,North Dakota,0.127
38043,Kidder County,North Dakota,0.142
38045,LaMoure County,North Dakota,0.094
38047,Logan County,North Dakota,0.141
38049,McHenry County,North Dakota,0.12300000000000001
38051,McIntosh County,North Dakota,0.135
38053,McKenzie County,North Dakota,0.081
38055,McLean County,North Dakota,0.099
38057,Mercer County,North Dakota,0.081
38059,Morton County,North Dakota,0.079
38061,Mountrail County,North Dakota,0.11599999999999999
38063,Nelson County,North Dakota,0.098
38065,Oliver County,North Dakota,0.10800000000000001
38067,Pembina County,North Dakota,0.08900000000000001
38069,Pierce County,North Dakota,0.11
38071,Ramsey County,North Dakota,0.124
38073,Ransom County,North Dakota,0.09300000000000001
38075,Renville County,North Dakota,0.083
38077,Richland County,North Dakota,0.109
38079,Rolette County,North Dakota,0.235
38081,Sargent County,North Dakota,0.087
38083,Sheridan County,North Dakota,0.165
38085,Sioux County,North Dakota,0.349
38087,Slope County,North Dakota,0.14300000000000002
38089,Stark County,North Dakota,0.096
38091,Steele County,North Dakota,0.083
38093,Stutsman County,North Dakota,0.11
38095,Towner County,North Dakota,0.094
38097,Traill County,North Dakota,0.084
38099,Walsh County,North Dakota,0.096
38101,Ward County,North Dakota,0.07400000000000001
38103,Wells County,North Dakota,0.121
38105,Williams County,North Dakota,0.077
39001,Adams County,Ohio,0.19
39003,Allen County,Ohio,0.141
39005,Ashland County,Ohio,0.135
39007,Ashtabula County,Ohio,0.17800000000000002
39009,Athens County,Ohio,0.253
39011,Auglaize County,Ohio,0.085
39013,Belmont County,Ohio,0.153
39015,Brown County,Ohio,0.151
39017,Butler County,Ohio,0.11900000000000001
39019,Carroll County,Ohio,0.11900000000000001
39021,Champaign County,Ohio,0.08800000000000001
39023,Clark County,Ohio,0.152
39025,Clermont County,Ohio,0.08900000000000001
39027,Clinton County,Ohio,0.125
39029,Columbiana County,Ohio,0.157
39031,Coshocton County,Ohio,0.162
39033,Crawford County,Ohio,0.124
39035,Cuyahoga County,Ohio,0.16
39037,Darke County,Ohio,0.098
39039,Defiance County,Ohio,0.08900000000000001
39041,Delaware County,Ohio,0.05
39043,Erie County,Ohio,0.124
39045,Fairfield County,Ohio,0.084
39047,Fayette County,Ohio,0.14400000000000002
39049,Franklin County,Ohio,0.151
39051,Fulton County,Ohio,0.08
39053,Gallia County,Ohio,0.174
39055,Geauga County,Ohio,0.063
39057,Greene County,Ohio,0.099
39059,Guernsey County,Ohio,0.154
39061,Hamilton County,Ohio,0.136
39063,Hancock County,Ohio,0.106
39065,Hardin County,Ohio,0.14800000000000002
39067,Harrison County,Ohio,0.145
39069,Henry County,Ohio,0.085
39071,Highland County,Ohio,0.121
39073,Hocking County,Ohio,0.159
39075,Holmes County,Ohio,0.08800000000000001
39077,Huron County,Ohio,0.132
39079,Jackson County,Ohio,0.17300000000000001
39081,Jefferson County,Ohio,0.161
39083,Knox County,Ohio,0.114
39085,Lake County,Ohio,0.10099999999999999
39087,Lawrence County,Ohio,0.16899999999999998
39089,Licking County,Ohio,0.09699999999999999
39091,Logan County,Ohio,0.11199999999999999
39093,Lorain County,Ohio,0.11
39095,Lucas County,Ohio,0.182
39097,Madison County,Ohio,0.09300000000000001
39099,Mahoning County,Ohio,0.195
39101,Marion County,Ohio,0.16
39103,Medina County,Ohio,0.076
39105,Meigs County,Ohio,0.20800000000000002
39107,Mercer County,Ohio,0.076
39109,Miami County,Ohio,0.096
39111,Monroe County,Ohio,0.14800000000000002
39113,Montgomery County,Ohio,0.152
39115,Morgan County,Ohio,0.152
39117,Morrow County,Ohio,0.10800000000000001
39119,Muskingum County,Ohio,0.17300000000000001
39121,Noble County,Ohio,0.15
39123,Ottawa County,Ohio,0.08800000000000001
39125,Paulding County,Ohio,0.10099999999999999
39127,Perry County,Ohio,0.13699999999999998
39129,Pickaway County,Ohio,0.11599999999999999
39131,Pike County,Ohio,0.195
39133,Portage County,Ohio,0.129
39135,Preble County,Ohio,0.10400000000000001
39137,Putnam County,Ohio,0.065
39139,Richland County,Ohio,0.14400000000000002
39141,Ross County,Ohio,0.165
39143,Sandusky County,Ohio,0.10300000000000001
39145,Scioto County,Ohio,0.18600000000000003
39147,Seneca County,Ohio,0.128
